sale_id,date,product_id,brand,category,quantity,unit_price,discount,revenue_gtq,profit_gtq
S01853,2025-05-11,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01854,2025-05-11,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01855,2025-05-11,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01856,2025-05-11,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01857,2025-05-11,P015,KBT Electronics,Head Unit,3,2199,0.05,6267.15,2667.15
S01858,2025-05-11,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01859,2025-05-12,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01860,2025-05-12,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01861,2025-05-12,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01862,2025-05-12,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01863,2025-05-12,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01864,2025-05-13,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01865,2025-05-13,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01866,2025-05-13,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01867,2025-05-13,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01868,2025-05-14,P009,Pioneer,Subwoofer,1,1699,0.0,1699.0,799.0
S01869,2025-05-14,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01870,2025-05-14,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01871,2025-05-14,P019,Soundskins,Accesorios,1,549,0.05,521.55,241.55
S01872,2025-05-15,P005,Rockford Fosgate,Amplificador,1,2899,0.1,2609.1,1009.1
S01873,2025-05-15,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01874,2025-05-15,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01875,2025-05-16,P009,Pioneer,Subwoofer,1,1699,0.05,1614.05,714.05
S01876,2025-05-16,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01877,2025-05-16,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01878,2025-05-17,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01879,2025-05-18,P002,Memphis Audio,Amplificador,3,3299,0.05,9402.15,4002.15
S01880,2025-05-18,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S01881,2025-05-18,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01882,2025-05-18,P013,Cerwin Vega,Subwoofer,2,1799,0.05,3418.1,1518.1
S01883,2025-05-18,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01884,2025-05-18,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01885,2025-05-18,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01886,2025-05-19,P005,Rockford Fosgate,Amplificador,1,2899,0.0,2899.0,1299.0
S01887,2025-05-19,P009,Pioneer,Subwoofer,3,1699,0.05,4842.15,2142.15
S01888,2025-05-19,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01889,2025-05-20,P002,Memphis Audio,Amplificador,3,3299,0.05,9402.15,4002.15
S01890,2025-05-20,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S01891,2025-05-20,P017,Stinger,Accesorios,2,349,0.1,628.2,268.2
S01892,2025-05-21,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01893,2025-05-21,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01894,2025-05-21,P017,Stinger,Accesorios,1,349,0.05,331.55,151.55
S01895,2025-05-22,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01896,2025-05-23,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01897,2025-05-23,P003,Memphis Audio,Amplificador,3,4499,0.05,12822.15,5622.15
S01898,2025-05-23,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01899,2025-05-23,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01900,2025-05-24,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01901,2025-05-24,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01902,2025-05-24,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01903,2025-05-24,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01904,2025-05-25,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01905,2025-05-25,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01906,2025-05-25,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01907,2025-05-25,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01908,2025-05-25,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01909,2025-05-26,P002,Memphis Audio,Amplificador,3,3299,0.05,9402.15,4002.15
S01910,2025-05-26,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01911,2025-05-26,P007,Pioneer,Head Unit,3,4999,0.0,14997.0,6597.0
S01912,2025-05-26,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01913,2025-05-26,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01914,2025-05-26,P020,Soundskins,Accesorios,2,699,0.05,1328.1,628.1
S01915,2025-05-27,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01916,2025-05-27,P002,Memphis Audio,Amplificador,3,3299,0.1,8907.3,3507.3
S01917,2025-05-27,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01918,2025-05-27,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01919,2025-05-28,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01920,2025-05-29,P007,Pioneer,Head Unit,1,4999,0.0,4999.0,2199.0
S01921,2025-05-29,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01922,2025-05-29,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01923,2025-05-30,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01924,2025-05-30,P009,Pioneer,Subwoofer,3,1699,0.05,4842.15,2142.15
S01925,2025-05-30,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S01926,2025-05-30,P014,Cerwin Vega,Bocinas,2,849,0.05,1613.1,773.1
S01927,2025-05-30,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01928,2025-05-31,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01929,2025-05-31,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01930,2025-05-31,P007,Pioneer,Head Unit,3,4999,0.05,14247.15,5847.15
S01931,2025-05-31,P014,Cerwin Vega,Bocinas,2,849,0.05,1613.1,773.1
S01932,2025-06-01,P008,Pioneer,Bocinas,3,699,0.05,1992.15,942.15
S01933,2025-06-01,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01934,2025-06-01,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01935,2025-06-02,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01936,2025-06-03,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01937,2025-06-03,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01938,2025-06-04,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01939,2025-06-04,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01940,2025-06-04,P020,Soundskins,Accesorios,2,699,0.1,1258.2,558.2
S01941,2025-06-05,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01942,2025-06-06,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01943,2025-06-06,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01944,2025-06-06,P007,Pioneer,Head Unit,2,4999,0.1,8998.2,3398.2
S01945,2025-06-06,P012,JBL,Amplificador,1,2399,0.1,2159.1,859.1
S01946,2025-06-07,P003,Memphis Audio,Amplificador,3,4499,0.0,13497.0,6297.0
S01947,2025-06-07,P008,Pioneer,Bocinas,2,699,0.1,1258.2,558.2
S01948,2025-06-07,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S01949,2025-06-07,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01950,2025-06-07,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01951,2025-06-07,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01952,2025-06-07,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01953,2025-06-07,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01954,2025-06-08,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01955,2025-06-08,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01956,2025-06-08,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01957,2025-06-08,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01958,2025-06-08,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01959,2025-06-09,P003,Memphis Audio,Amplificador,3,4499,0.0,13497.0,6297.0
S01960,2025-06-09,P005,Rockford Fosgate,Amplificador,1,2899,0.0,2899.0,1299.0
S01961,2025-06-09,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01962,2025-06-09,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01963,2025-06-09,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01964,2025-06-09,P020,Soundskins,Accesorios,2,699,0.1,1258.2,558.2
S01965,2025-06-10,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01966,2025-06-10,P005,Rockford Fosgate,Amplificador,1,2899,0.05,2754.05,1154.05
S01967,2025-06-10,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01968,2025-06-10,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01969,2025-06-11,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01970,2025-06-11,P012,JBL,Amplificador,1,2399,0.1,2159.1,859.1
S01971,2025-06-11,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01972,2025-06-12,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01973,2025-06-12,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01974,2025-06-13,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01975,2025-06-13,P020,Soundskins,Accesorios,2,699,0.1,1258.2,558.2
S01976,2025-06-14,P002,Memphis Audio,Amplificador,3,3299,0.0,9897.0,4497.0
S01977,2025-06-14,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01978,2025-06-14,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01979,2025-06-14,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01980,2025-06-14,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01981,2025-06-15,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S01982,2025-06-15,P006,Rockford Fosgate,Subwoofer,2,2599,0.05,4938.1,2138.1
S01983,2025-06-15,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01984,2025-06-15,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01985,2025-06-15,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01986,2025-06-15,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01987,2025-06-15,P014,Cerwin Vega,Bocinas,3,849,0.1,2292.3,1032.3
S01988,2025-06-15,P015,KBT Electronics,Head Unit,1,2199,0.0,2199.0,999.0
S01989,2025-06-15,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01990,2025-06-15,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01991,2025-06-16,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01992,2025-06-16,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01993,2025-06-16,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01994,2025-06-16,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01995,2025-06-16,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01996,2025-06-16,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01997,2025-06-17,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01998,2025-06-18,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01999,2025-06-18,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S02000,2025-06-19,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S02001,2025-06-19,P009,Pioneer,Subwoofer,3,1699,0.1,4587.3,1887.3
S02002,2025-06-19,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S02003,2025-06-20,P002,Memphis Audio,Amplificador,1,3299,0.05,3134.05,1334.05
S02004,2025-06-20,P009,Pioneer,Subwoofer,1,1699,0.1,1529.1,629.1
S02005,2025-06-20,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S02006,2025-06-20,P017,Stinger,Accesorios,1,349,0.1,314.1,134.1
S02007,2025-06-20,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S02008,2025-06-21,P001,Memphis Audio,Subwoofer,1,2199,0.05,2089.05,889.05
S02009,2025-06-21,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S02010,2025-06-21,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S02011,2025-06-21,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S02012,2025-06-21,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S02013,2025-06-21,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S02014,2025-06-22,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S02015,2025-06-22,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
S02016,2025-06-23,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S02017,2025-06-23,P018,Stinger,Accesorios,1,249,0.05,236.55,116.55
S02018,2025-06-24,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S02019,2025-06-24,P009,Pioneer,Subwoofer,2,1699,0.05,3228.1,1428.1
S02020,2025-06-24,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S02021,2025-06-24,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S02022,2025-06-24,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S02023,2025-06-24,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S02024,2025-06-25,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S02025,2025-06-26,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S02026,2025-06-26,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S02027,2025-06-26,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S02028,2025-06-26,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S02029,2025-06-26,P014,Cerwin Vega,Bocinas,3,849,0.1,2292.3,1032.3
S02030,2025-06-26,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S02031,2025-06-27,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S02032,2025-06-27,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S02033,2025-06-28,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S02034,2025-06-28,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S02035,2025-06-29,P011,JBL,Bocinas,2,999,0.05,1898.1,898.1
S02036,2025-06-29,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S02037,2025-06-29,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S02038,2025-06-30,P004,Rockford Fosgate,Subwoofer,2,3999,0.1,7198.2,2798.2
S02039,2025-06-30,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S02040,2025-06-30,P008,Pioneer,Bocinas,3,699,0.05,1992.15,942.15
S02041,2025-06-30,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S02042,2025-06-30,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S02043,2025-06-30,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S02044,2025-06-30,P015,KBT Electronics,Head Unit,1,2199,0.0,2199.0,999.0
S02045,2025-06-30,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
